company,plan_accepted,region,first_name,middle_name,last_name,degree,office_name,url,street_address,city,state,zip,phone,fax,speciality,npi.npi_id,npi.url,npi.search_url,npi.first_name,npi.middle_name,npi.last_name,npi.type,npi.street_address,npi.city,npi.state,npi.zip,npi.phone,npi.fax,npi.specialty,npi.full_address,accepting_new_patients
BCBS470,Blue Card PPO Basic470,PA470,Kaitlin470,M470,Blakeley470,,Novacare Rehabilitation470,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT470,3343 Green Garden Rd2,Aliquippa470,PA470,150480,(724) 378-82750,,Physical Therapist470,16495118140,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US470,KAITLIN470,,BLAKELEY470,Individual470,3195 W LIBERTY AVE2,PITTSBURGH470,PA470,15216-25930,412-572-32400,,Physical Therapist470,"3195 W LIBERTY AVE, PITTSBURGH2",FALSE470
BCBS471,Blue Card PPO Basic471,PA471,Kaitlin471,M471,Blakeley471,,Novacare Rehabilitation471,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT471,3344 Green Garden Rd1,Aliquippa471,PA471,150481,(724) 378-82751,,Physical Therapist471,16495118141,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US471,KAITLIN471,,BLAKELEY471,Individual471,3196 W LIBERTY AVE1,PITTSBURGH471,PA471,15216-25931,412-572-32401,,Physical Therapist471,"3196 W LIBERTY AVE, PITTSBURGH1",FALSE471
BCBS472,Blue Card PPO Basic472,PA472,Kaitlin472,M472,Blakeley472,,Novacare Rehabilitation472,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT472,3344 Green Garden Rd2,Aliquippa472,PA472,150482,(724) 378-82752,,Physical Therapist472,16495118142,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US472,KAITLIN472,,BLAKELEY472,Individual472,3196 W LIBERTY AVE2,PITTSBURGH472,PA472,15216-25932,412-572-32402,,Physical Therapist472,"3196 W LIBERTY AVE, PITTSBURGH2",FALSE472
BCBS473,Blue Card PPO Basic473,PA473,Kaitlin473,M473,Blakeley473,,Novacare Rehabilitation473,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT473,3345 Green Garden Rd1,Aliquippa473,PA473,150483,(724) 378-82753,,Physical Therapist473,16495118143,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US473,KAITLIN473,,BLAKELEY473,Individual473,3197 W LIBERTY AVE1,PITTSBURGH473,PA473,15216-25933,412-572-32403,,Physical Therapist473,"3197 W LIBERTY AVE, PITTSBURGH1",FALSE473
BCBS474,Blue Card PPO Basic474,PA474,Kaitlin474,M474,Blakeley474,,Novacare Rehabilitation474,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT474,3345 Green Garden Rd2,Aliquippa474,PA474,150484,(724) 378-82754,,Physical Therapist474,16495118144,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US474,KAITLIN474,,BLAKELEY474,Individual474,3197 W LIBERTY AVE2,PITTSBURGH474,PA474,15216-25934,412-572-32404,,Physical Therapist474,"3197 W LIBERTY AVE, PITTSBURGH2",FALSE474
BCBS475,Blue Card PPO Basic475,PA475,Kaitlin475,M475,Blakeley475,,Novacare Rehabilitation475,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT475,3346 Green Garden Rd1,Aliquippa475,PA475,150485,(724) 378-82755,,Physical Therapist475,16495118145,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US475,KAITLIN475,,BLAKELEY475,Individual475,3198 W LIBERTY AVE1,PITTSBURGH475,PA475,15216-25935,412-572-32405,,Physical Therapist475,"3198 W LIBERTY AVE, PITTSBURGH1",FALSE475
BCBS476,Blue Card PPO Basic476,PA476,Kaitlin476,M476,Blakeley476,,Novacare Rehabilitation476,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT476,3346 Green Garden Rd2,Aliquippa476,PA476,150486,(724) 378-82756,,Physical Therapist476,16495118146,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US476,KAITLIN476,,BLAKELEY476,Individual476,3198 W LIBERTY AVE2,PITTSBURGH476,PA476,15216-25936,412-572-32406,,Physical Therapist476,"3198 W LIBERTY AVE, PITTSBURGH2",FALSE476
BCBS477,Blue Card PPO Basic477,PA477,Kaitlin477,M477,Blakeley477,,Novacare Rehabilitation477,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT477,3347 Green Garden Rd1,Aliquippa477,PA477,150487,(724) 378-82757,,Physical Therapist477,16495118147,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US477,KAITLIN477,,BLAKELEY477,Individual477,3199 W LIBERTY AVE1,PITTSBURGH477,PA477,15216-25937,412-572-32407,,Physical Therapist477,"3199 W LIBERTY AVE, PITTSBURGH1",FALSE477
BCBS478,Blue Card PPO Basic478,PA478,Kaitlin478,M478,Blakeley478,,Novacare Rehabilitation478,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT478,3347 Green Garden Rd2,Aliquippa478,PA478,150488,(724) 378-82758,,Physical Therapist478,16495118148,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US478,KAITLIN478,,BLAKELEY478,Individual478,3199 W LIBERTY AVE2,PITTSBURGH478,PA478,15216-25938,412-572-32408,,Physical Therapist478,"3199 W LIBERTY AVE, PITTSBURGH2",FALSE478
BCBS479,Blue Card PPO Basic479,PA479,Kaitlin479,M479,Blakeley479,,Novacare Rehabilitation479,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT479,3348 Green Garden Rd1,Aliquippa479,PA479,150489,(724) 378-82759,,Physical Therapist479,16495118149,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US479,KAITLIN479,,BLAKELEY479,Individual479,3200 W LIBERTY AVE1,PITTSBURGH479,PA479,15216-25939,412-572-32409,,Physical Therapist479,"3200 W LIBERTY AVE, PITTSBURGH1",FALSE479
BCBS480,Blue Card PPO Basic480,PA480,Kaitlin480,M480,Blakeley480,,Novacare Rehabilitation480,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT480,3348 Green Garden Rd2,Aliquippa480,PA480,150490,(724) 378-82760,,Physical Therapist480,16495118150,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US480,KAITLIN480,,BLAKELEY480,Individual480,3200 W LIBERTY AVE2,PITTSBURGH480,PA480,15216-25940,412-572-32410,,Physical Therapist480,"3200 W LIBERTY AVE, PITTSBURGH2",FALSE480
BCBS481,Blue Card PPO Basic481,PA481,Kaitlin481,M481,Blakeley481,,Novacare Rehabilitation481,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT481,3349 Green Garden Rd1,Aliquippa481,PA481,150491,(724) 378-82761,,Physical Therapist481,16495118151,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US481,KAITLIN481,,BLAKELEY481,Individual481,3201 W LIBERTY AVE1,PITTSBURGH481,PA481,15216-25941,412-572-32411,,Physical Therapist481,"3201 W LIBERTY AVE, PITTSBURGH1",FALSE481
BCBS482,Blue Card PPO Basic482,PA482,Kaitlin482,M482,Blakeley482,,Novacare Rehabilitation482,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT482,3349 Green Garden Rd2,Aliquippa482,PA482,150492,(724) 378-82762,,Physical Therapist482,16495118152,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US482,KAITLIN482,,BLAKELEY482,Individual482,3201 W LIBERTY AVE2,PITTSBURGH482,PA482,15216-25942,412-572-32412,,Physical Therapist482,"3201 W LIBERTY AVE, PITTSBURGH2",FALSE482
BCBS483,Blue Card PPO Basic483,PA483,Kaitlin483,M483,Blakeley483,,Novacare Rehabilitation483,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT483,3350 Green Garden Rd1,Aliquippa483,PA483,150493,(724) 378-82763,,Physical Therapist483,16495118153,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US483,KAITLIN483,,BLAKELEY483,Individual483,3202 W LIBERTY AVE1,PITTSBURGH483,PA483,15216-25943,412-572-32413,,Physical Therapist483,"3202 W LIBERTY AVE, PITTSBURGH1",FALSE483
BCBS484,Blue Card PPO Basic484,PA484,Kaitlin484,M484,Blakeley484,,Novacare Rehabilitation484,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT484,3350 Green Garden Rd2,Aliquippa484,PA484,150494,(724) 378-82764,,Physical Therapist484,16495118154,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US484,KAITLIN484,,BLAKELEY484,Individual484,3202 W LIBERTY AVE2,PITTSBURGH484,PA484,15216-25944,412-572-32414,,Physical Therapist484,"3202 W LIBERTY AVE, PITTSBURGH2",FALSE484
BCBS485,Blue Card PPO Basic485,PA485,Kaitlin485,M485,Blakeley485,,Novacare Rehabilitation485,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT485,3351 Green Garden Rd1,Aliquippa485,PA485,150495,(724) 378-82765,,Physical Therapist485,16495118155,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US485,KAITLIN485,,BLAKELEY485,Individual485,3203 W LIBERTY AVE1,PITTSBURGH485,PA485,15216-25945,412-572-32415,,Physical Therapist485,"3203 W LIBERTY AVE, PITTSBURGH1",FALSE485
BCBS486,Blue Card PPO Basic486,PA486,Kaitlin486,M486,Blakeley486,,Novacare Rehabilitation486,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT486,3351 Green Garden Rd2,Aliquippa486,PA486,150496,(724) 378-82766,,Physical Therapist486,16495118156,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US486,KAITLIN486,,BLAKELEY486,Individual486,3203 W LIBERTY AVE2,PITTSBURGH486,PA486,15216-25946,412-572-32416,,Physical Therapist486,"3203 W LIBERTY AVE, PITTSBURGH2",FALSE486
BCBS487,Blue Card PPO Basic487,PA487,Kaitlin487,M487,Blakeley487,,Novacare Rehabilitation487,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT487,3352 Green Garden Rd1,Aliquippa487,PA487,150497,(724) 378-82767,,Physical Therapist487,16495118157,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US487,KAITLIN487,,BLAKELEY487,Individual487,3204 W LIBERTY AVE1,PITTSBURGH487,PA487,15216-25947,412-572-32417,,Physical Therapist487,"3204 W LIBERTY AVE, PITTSBURGH1",FALSE487
BCBS488,Blue Card PPO Basic488,PA488,Kaitlin488,M488,Blakeley488,,Novacare Rehabilitation488,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT488,3352 Green Garden Rd2,Aliquippa488,PA488,150498,(724) 378-82768,,Physical Therapist488,16495118158,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US488,KAITLIN488,,BLAKELEY488,Individual488,3204 W LIBERTY AVE2,PITTSBURGH488,PA488,15216-25948,412-572-32418,,Physical Therapist488,"3204 W LIBERTY AVE, PITTSBURGH2",FALSE488
BCBS489,Blue Card PPO Basic489,PA489,Kaitlin489,M489,Blakeley489,,Novacare Rehabilitation489,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT489,3353 Green Garden Rd1,Aliquippa489,PA489,150499,(724) 378-82769,,Physical Therapist489,16495118159,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US489,KAITLIN489,,BLAKELEY489,Individual489,3205 W LIBERTY AVE1,PITTSBURGH489,PA489,15216-25949,412-572-32419,,Physical Therapist489,"3205 W LIBERTY AVE, PITTSBURGH1",FALSE489
BCBS490,Blue Card PPO Basic490,PA490,Kaitlin490,M490,Blakeley490,,Novacare Rehabilitation490,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT490,3353 Green Garden Rd2,Aliquippa490,PA490,150500,(724) 378-82770,,Physical Therapist490,16495118160,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US490,KAITLIN490,,BLAKELEY490,Individual490,3205 W LIBERTY AVE2,PITTSBURGH490,PA490,15216-25950,412-572-32420,,Physical Therapist490,"3205 W LIBERTY AVE, PITTSBURGH2",FALSE490
BCBS491,Blue Card PPO Basic491,PA491,Kaitlin491,M491,Blakeley491,,Novacare Rehabilitation491,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT491,3354 Green Garden Rd1,Aliquippa491,PA491,150501,(724) 378-82771,,Physical Therapist491,16495118161,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US491,KAITLIN491,,BLAKELEY491,Individual491,3206 W LIBERTY AVE1,PITTSBURGH491,PA491,15216-25951,412-572-32421,,Physical Therapist491,"3206 W LIBERTY AVE, PITTSBURGH1",FALSE491
BCBS492,Blue Card PPO Basic492,PA492,Kaitlin492,M492,Blakeley492,,Novacare Rehabilitation492,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT492,3354 Green Garden Rd2,Aliquippa492,PA492,150502,(724) 378-82772,,Physical Therapist492,16495118162,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US492,KAITLIN492,,BLAKELEY492,Individual492,3206 W LIBERTY AVE2,PITTSBURGH492,PA492,15216-25952,412-572-32422,,Physical Therapist492,"3206 W LIBERTY AVE, PITTSBURGH2",FALSE492
BCBS493,Blue Card PPO Basic493,PA493,Kaitlin493,M493,Blakeley493,,Novacare Rehabilitation493,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT493,3355 Green Garden Rd1,Aliquippa493,PA493,150503,(724) 378-82773,,Physical Therapist493,16495118163,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US493,KAITLIN493,,BLAKELEY493,Individual493,3207 W LIBERTY AVE1,PITTSBURGH493,PA493,15216-25953,412-572-32423,,Physical Therapist493,"3207 W LIBERTY AVE, PITTSBURGH1",FALSE493
BCBS494,Blue Card PPO Basic494,PA494,Kaitlin494,M494,Blakeley494,,Novacare Rehabilitation494,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT494,3355 Green Garden Rd2,Aliquippa494,PA494,150504,(724) 378-82774,,Physical Therapist494,16495118164,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US494,KAITLIN494,,BLAKELEY494,Individual494,3207 W LIBERTY AVE2,PITTSBURGH494,PA494,15216-25954,412-572-32424,,Physical Therapist494,"3207 W LIBERTY AVE, PITTSBURGH2",FALSE494
BCBS495,Blue Card PPO Basic495,PA495,Kaitlin495,M495,Blakeley495,,Novacare Rehabilitation495,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT495,3356 Green Garden Rd1,Aliquippa495,PA495,150505,(724) 378-82775,,Physical Therapist495,16495118165,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US495,KAITLIN495,,BLAKELEY495,Individual495,3208 W LIBERTY AVE1,PITTSBURGH495,PA495,15216-25955,412-572-32425,,Physical Therapist495,"3208 W LIBERTY AVE, PITTSBURGH1",FALSE495
BCBS496,Blue Card PPO Basic496,PA496,Kaitlin496,M496,Blakeley496,,Novacare Rehabilitation496,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT496,3356 Green Garden Rd2,Aliquippa496,PA496,150506,(724) 378-82776,,Physical Therapist496,16495118166,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US496,KAITLIN496,,BLAKELEY496,Individual496,3208 W LIBERTY AVE2,PITTSBURGH496,PA496,15216-25956,412-572-32426,,Physical Therapist496,"3208 W LIBERTY AVE, PITTSBURGH2",FALSE496
BCBS497,Blue Card PPO Basic497,PA497,Kaitlin497,M497,Blakeley497,,Novacare Rehabilitation497,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT497,3357 Green Garden Rd1,Aliquippa497,PA497,150507,(724) 378-82777,,Physical Therapist497,16495118167,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US497,KAITLIN497,,BLAKELEY497,Individual497,3209 W LIBERTY AVE1,PITTSBURGH497,PA497,15216-25957,412-572-32427,,Physical Therapist497,"3209 W LIBERTY AVE, PITTSBURGH1",FALSE497
BCBS498,Blue Card PPO Basic498,PA498,Kaitlin498,M498,Blakeley498,,Novacare Rehabilitation498,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT498,3357 Green Garden Rd2,Aliquippa498,PA498,150508,(724) 378-82778,,Physical Therapist498,16495118168,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US498,KAITLIN498,,BLAKELEY498,Individual498,3209 W LIBERTY AVE2,PITTSBURGH498,PA498,15216-25958,412-572-32428,,Physical Therapist498,"3209 W LIBERTY AVE, PITTSBURGH2",FALSE498
BCBS499,Blue Card PPO Basic499,PA499,Kaitlin499,M499,Blakeley499,,Novacare Rehabilitation499,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT499,3358 Green Garden Rd1,Aliquippa499,PA499,150509,(724) 378-82779,,Physical Therapist499,16495118169,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US499,KAITLIN499,,BLAKELEY499,Individual499,3210 W LIBERTY AVE1,PITTSBURGH499,PA499,15216-25959,412-572-32429,,Physical Therapist499,"3210 W LIBERTY AVE, PITTSBURGH1",FALSE499
BCBS500,Blue Card PPO Basic500,PA500,Kaitlin500,M500,Blakeley500,,Novacare Rehabilitation500,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT500,3358 Green Garden Rd2,Aliquippa500,PA500,150510,(724) 378-82780,,Physical Therapist500,16495118170,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US500,KAITLIN500,,BLAKELEY500,Individual500,3210 W LIBERTY AVE2,PITTSBURGH500,PA500,15216-25960,412-572-32430,,Physical Therapist500,"3210 W LIBERTY AVE, PITTSBURGH2",FALSE500
BCBS501,Blue Card PPO Basic501,PA501,Kaitlin501,M501,Blakeley501,,Novacare Rehabilitation501,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT501,3359 Green Garden Rd1,Aliquippa501,PA501,150511,(724) 378-82781,,Physical Therapist501,16495118171,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US501,KAITLIN501,,BLAKELEY501,Individual501,3211 W LIBERTY AVE1,PITTSBURGH501,PA501,15216-25961,412-572-32431,,Physical Therapist501,"3211 W LIBERTY AVE, PITTSBURGH1",FALSE501
BCBS502,Blue Card PPO Basic502,PA502,Kaitlin502,M502,Blakeley502,,Novacare Rehabilitation502,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT502,3359 Green Garden Rd2,Aliquippa502,PA502,150512,(724) 378-82782,,Physical Therapist502,16495118172,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US502,KAITLIN502,,BLAKELEY502,Individual502,3211 W LIBERTY AVE2,PITTSBURGH502,PA502,15216-25962,412-572-32432,,Physical Therapist502,"3211 W LIBERTY AVE, PITTSBURGH2",FALSE502
BCBS503,Blue Card PPO Basic503,PA503,Kaitlin503,M503,Blakeley503,,Novacare Rehabilitation503,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT503,3360 Green Garden Rd1,Aliquippa503,PA503,150513,(724) 378-82783,,Physical Therapist503,16495118173,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US503,KAITLIN503,,BLAKELEY503,Individual503,3212 W LIBERTY AVE1,PITTSBURGH503,PA503,15216-25963,412-572-32433,,Physical Therapist503,"3212 W LIBERTY AVE, PITTSBURGH1",FALSE503
BCBS504,Blue Card PPO Basic504,PA504,Kaitlin504,M504,Blakeley504,,Novacare Rehabilitation504,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT504,3360 Green Garden Rd2,Aliquippa504,PA504,150514,(724) 378-82784,,Physical Therapist504,16495118174,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US504,KAITLIN504,,BLAKELEY504,Individual504,3212 W LIBERTY AVE2,PITTSBURGH504,PA504,15216-25964,412-572-32434,,Physical Therapist504,"3212 W LIBERTY AVE, PITTSBURGH2",FALSE504
BCBS505,Blue Card PPO Basic505,PA505,Kaitlin505,M505,Blakeley505,,Novacare Rehabilitation505,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT505,3361 Green Garden Rd1,Aliquippa505,PA505,150515,(724) 378-82785,,Physical Therapist505,16495118175,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US505,KAITLIN505,,BLAKELEY505,Individual505,3213 W LIBERTY AVE1,PITTSBURGH505,PA505,15216-25965,412-572-32435,,Physical Therapist505,"3213 W LIBERTY AVE, PITTSBURGH1",FALSE505
BCBS506,Blue Card PPO Basic506,PA506,Kaitlin506,M506,Blakeley506,,Novacare Rehabilitation506,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT506,3361 Green Garden Rd2,Aliquippa506,PA506,150516,(724) 378-82786,,Physical Therapist506,16495118176,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US506,KAITLIN506,,BLAKELEY506,Individual506,3213 W LIBERTY AVE2,PITTSBURGH506,PA506,15216-25966,412-572-32436,,Physical Therapist506,"3213 W LIBERTY AVE, PITTSBURGH2",FALSE506
BCBS507,Blue Card PPO Basic507,PA507,Kaitlin507,M507,Blakeley507,,Novacare Rehabilitation507,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT507,3362 Green Garden Rd1,Aliquippa507,PA507,150517,(724) 378-82787,,Physical Therapist507,16495118177,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US507,KAITLIN507,,BLAKELEY507,Individual507,3214 W LIBERTY AVE1,PITTSBURGH507,PA507,15216-25967,412-572-32437,,Physical Therapist507,"3214 W LIBERTY AVE, PITTSBURGH1",FALSE507
BCBS508,Blue Card PPO Basic508,PA508,Kaitlin508,M508,Blakeley508,,Novacare Rehabilitation508,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT508,3362 Green Garden Rd2,Aliquippa508,PA508,150518,(724) 378-82788,,Physical Therapist508,16495118178,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US508,KAITLIN508,,BLAKELEY508,Individual508,3214 W LIBERTY AVE2,PITTSBURGH508,PA508,15216-25968,412-572-32438,,Physical Therapist508,"3214 W LIBERTY AVE, PITTSBURGH2",FALSE508
BCBS509,Blue Card PPO Basic509,PA509,Kaitlin509,M509,Blakeley509,,Novacare Rehabilitation509,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT509,3363 Green Garden Rd1,Aliquippa509,PA509,150519,(724) 378-82789,,Physical Therapist509,16495118179,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US509,KAITLIN509,,BLAKELEY509,Individual509,3215 W LIBERTY AVE1,PITTSBURGH509,PA509,15216-25969,412-572-32439,,Physical Therapist509,"3215 W LIBERTY AVE, PITTSBURGH1",FALSE509
