company,plan_accepted,region,first_name,middle_name,last_name,degree,office_name,url,street_address,city,state,zip,phone,fax,speciality,npi.npi_id,npi.url,npi.search_url,npi.first_name,npi.middle_name,npi.last_name,npi.type,npi.street_address,npi.city,npi.state,npi.zip,npi.phone,npi.fax,npi.specialty,npi.full_address,accepting_new_patients
UnitedHealthcare429,Choice Plus429,PR429,Kazuma429,D429,Nakagawa429,MD429,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa429,Baldorioty 2199,Moca429,PR429,6761,80854359929,,Hospitalist429,18816745819,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA429,,NAKAGAWA429,Individual429,"1729 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU429,HI429,96813-24449,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care429,"1729 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A429
UnitedHealthcare430,Choice Plus430,PR430,Kazuma430,D430,Nakagawa430,MD430,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa430,Baldorioty 2200,Moca430,PR430,6761,80854359930,,Hospitalist430,18816745820,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA430,,NAKAGAWA430,Individual430,"1730 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU430,HI430,96813-24450,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care430,"1730 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A430
UnitedHealthcare431,Choice Plus431,PR431,Kazuma431,D431,Nakagawa431,MD431,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa431,Baldorioty 2201,Moca431,PR431,6761,80854359931,,Hospitalist431,18816745821,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA431,,NAKAGAWA431,Individual431,"1731 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU431,HI431,96813-24451,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care431,"1731 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A431
UnitedHealthcare432,Choice Plus432,PR432,Kazuma432,D432,Nakagawa432,MD432,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa432,Baldorioty 2202,Moca432,PR432,6761,80854359932,,Hospitalist432,18816745822,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA432,,NAKAGAWA432,Individual432,"1732 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU432,HI432,96813-24452,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care432,"1732 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A432
UnitedHealthcare433,Choice Plus433,PR433,Kazuma433,D433,Nakagawa433,MD433,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa433,Baldorioty 2203,Moca433,PR433,6761,80854359933,,Hospitalist433,18816745823,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA433,,NAKAGAWA433,Individual433,"1733 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU433,HI433,96813-24453,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care433,"1733 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A433
UnitedHealthcare434,Choice Plus434,PR434,Kazuma434,D434,Nakagawa434,MD434,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa434,Baldorioty 2204,Moca434,PR434,6761,80854359934,,Hospitalist434,18816745824,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA434,,NAKAGAWA434,Individual434,"1734 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU434,HI434,96813-24454,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care434,"1734 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A434
UnitedHealthcare435,Choice Plus435,PR435,Kazuma435,D435,Nakagawa435,MD435,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa435,Baldorioty 2205,Moca435,PR435,6761,80854359935,,Hospitalist435,18816745825,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA435,,NAKAGAWA435,Individual435,"1735 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU435,HI435,96813-24455,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care435,"1735 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A435
UnitedHealthcare436,Choice Plus436,PR436,Kazuma436,D436,Nakagawa436,MD436,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa436,Baldorioty 2206,Moca436,PR436,6761,80854359936,,Hospitalist436,18816745826,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA436,,NAKAGAWA436,Individual436,"1736 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU436,HI436,96813-24456,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care436,"1736 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A436
UnitedHealthcare437,Choice Plus437,PR437,Kazuma437,D437,Nakagawa437,MD437,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa437,Baldorioty 2207,Moca437,PR437,6761,80854359937,,Hospitalist437,18816745827,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA437,,NAKAGAWA437,Individual437,"1737 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU437,HI437,96813-24457,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care437,"1737 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A437
UnitedHealthcare438,Choice Plus438,PR438,Kazuma438,D438,Nakagawa438,MD438,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa438,Baldorioty 2208,Moca438,PR438,6761,80854359938,,Hospitalist438,18816745828,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA438,,NAKAGAWA438,Individual438,"1738 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU438,HI438,96813-24458,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care438,"1738 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A438
UnitedHealthcare439,Choice Plus439,PR439,Kazuma439,D439,Nakagawa439,MD439,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa439,Baldorioty 2209,Moca439,PR439,6761,80854359939,,Hospitalist439,18816745829,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA439,,NAKAGAWA439,Individual439,"1739 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU439,HI439,96813-24459,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care439,"1739 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A439
UnitedHealthcare440,Choice Plus440,PR440,Kazuma440,D440,Nakagawa440,MD440,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa440,Baldorioty 2210,Moca440,PR440,6761,80854359940,,Hospitalist440,18816745830,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA440,,NAKAGAWA440,Individual440,"1740 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU440,HI440,96813-24460,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care440,"1740 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A440
UnitedHealthcare441,Choice Plus441,PR441,Kazuma441,D441,Nakagawa441,MD441,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa441,Baldorioty 2211,Moca441,PR441,6761,80854359941,,Hospitalist441,18816745831,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA441,,NAKAGAWA441,Individual441,"1741 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU441,HI441,96813-24461,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care441,"1741 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A441
UnitedHealthcare442,Choice Plus442,PR442,Kazuma442,D442,Nakagawa442,MD442,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa442,Baldorioty 2212,Moca442,PR442,6761,80854359942,,Hospitalist442,18816745832,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA442,,NAKAGAWA442,Individual442,"1742 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU442,HI442,96813-24462,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care442,"1742 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A442
UnitedHealthcare443,Choice Plus443,PR443,Kazuma443,D443,Nakagawa443,MD443,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa443,Baldorioty 2213,Moca443,PR443,6761,80854359943,,Hospitalist443,18816745833,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA443,,NAKAGAWA443,Individual443,"1743 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU443,HI443,96813-24463,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care443,"1743 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A443
UnitedHealthcare444,Choice Plus444,PR444,Kazuma444,D444,Nakagawa444,MD444,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa444,Baldorioty 2214,Moca444,PR444,6761,80854359944,,Hospitalist444,18816745834,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA444,,NAKAGAWA444,Individual444,"1744 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU444,HI444,96813-24464,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care444,"1744 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A444
UnitedHealthcare445,Choice Plus445,PR445,Kazuma445,D445,Nakagawa445,MD445,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa445,Baldorioty 2215,Moca445,PR445,6761,80854359945,,Hospitalist445,18816745835,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA445,,NAKAGAWA445,Individual445,"1745 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU445,HI445,96813-24465,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care445,"1745 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A445
UnitedHealthcare446,Choice Plus446,PR446,Kazuma446,D446,Nakagawa446,MD446,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa446,Baldorioty 2216,Moca446,PR446,6761,80854359946,,Hospitalist446,18816745836,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA446,,NAKAGAWA446,Individual446,"1746 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU446,HI446,96813-24466,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care446,"1746 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A446
UnitedHealthcare447,Choice Plus447,PR447,Kazuma447,D447,Nakagawa447,MD447,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa447,Baldorioty 2217,Moca447,PR447,6761,80854359947,,Hospitalist447,18816745837,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA447,,NAKAGAWA447,Individual447,"1747 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU447,HI447,96813-24467,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care447,"1747 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A447
UnitedHealthcare448,Choice Plus448,PR448,Kazuma448,D448,Nakagawa448,MD448,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa448,Baldorioty 2218,Moca448,PR448,6761,80854359948,,Hospitalist448,18816745838,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA448,,NAKAGAWA448,Individual448,"1748 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU448,HI448,96813-24468,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care448,"1748 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A448
UnitedHealthcare449,Choice Plus449,PR449,Kazuma449,D449,Nakagawa449,MD449,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa449,Baldorioty 2219,Moca449,PR449,6761,80854359949,,Hospitalist449,18816745839,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA449,,NAKAGAWA449,Individual449,"1749 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU449,HI449,96813-24469,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care449,"1749 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A449
UnitedHealthcare450,Choice Plus450,PR450,Kazuma450,D450,Nakagawa450,MD450,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa450,Baldorioty 2220,Moca450,PR450,6761,80854359950,,Hospitalist450,18816745840,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA450,,NAKAGAWA450,Individual450,"1750 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU450,HI450,96813-24470,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care450,"1750 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A450
UnitedHealthcare451,Choice Plus451,PR451,Kazuma451,D451,Nakagawa451,MD451,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa451,Baldorioty 2221,Moca451,PR451,6761,80854359951,,Hospitalist451,18816745841,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA451,,NAKAGAWA451,Individual451,"1751 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU451,HI451,96813-24471,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care451,"1751 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A451
UnitedHealthcare452,Choice Plus452,PR452,Kazuma452,D452,Nakagawa452,MD452,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa452,Baldorioty 2222,Moca452,PR452,6761,80854359952,,Hospitalist452,18816745842,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA452,,NAKAGAWA452,Individual452,"1752 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU452,HI452,96813-24472,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care452,"1752 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A452
UnitedHealthcare453,Choice Plus453,PR453,Kazuma453,D453,Nakagawa453,MD453,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa453,Baldorioty 2223,Moca453,PR453,6761,80854359953,,Hospitalist453,18816745843,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA453,,NAKAGAWA453,Individual453,"1753 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU453,HI453,96813-24473,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care453,"1753 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A453
UnitedHealthcare454,Choice Plus454,PR454,Kazuma454,D454,Nakagawa454,MD454,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa454,Baldorioty 2224,Moca454,PR454,6761,80854359954,,Hospitalist454,18816745844,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA454,,NAKAGAWA454,Individual454,"1754 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU454,HI454,96813-24474,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care454,"1754 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A454
UnitedHealthcare455,Choice Plus455,PR455,Kazuma455,D455,Nakagawa455,MD455,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa455,Baldorioty 2225,Moca455,PR455,6761,80854359955,,Hospitalist455,18816745845,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA455,,NAKAGAWA455,Individual455,"1755 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU455,HI455,96813-24475,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care455,"1755 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A455
UnitedHealthcare456,Choice Plus456,PR456,Kazuma456,D456,Nakagawa456,MD456,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa456,Baldorioty 2226,Moca456,PR456,6761,80854359956,,Hospitalist456,18816745846,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA456,,NAKAGAWA456,Individual456,"1756 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU456,HI456,96813-24476,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care456,"1756 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A456
UnitedHealthcare457,Choice Plus457,PR457,Kazuma457,D457,Nakagawa457,MD457,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa457,Baldorioty 2227,Moca457,PR457,6761,80854359957,,Hospitalist457,18816745847,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA457,,NAKAGAWA457,Individual457,"1757 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU457,HI457,96813-24477,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care457,"1757 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A457
UnitedHealthcare458,Choice Plus458,PR458,Kazuma458,D458,Nakagawa458,MD458,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa458,Baldorioty 2228,Moca458,PR458,6761,80854359958,,Hospitalist458,18816745848,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA458,,NAKAGAWA458,Individual458,"1758 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU458,HI458,96813-24478,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care458,"1758 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A458
UnitedHealthcare459,Choice Plus459,PR459,Kazuma459,D459,Nakagawa459,MD459,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa459,Baldorioty 2229,Moca459,PR459,6761,80854359959,,Hospitalist459,18816745849,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA459,,NAKAGAWA459,Individual459,"1759 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU459,HI459,96813-24479,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care459,"1759 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A459
UnitedHealthcare460,Choice Plus460,PR460,Kazuma460,D460,Nakagawa460,MD460,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa460,Baldorioty 2230,Moca460,PR460,6761,80854359960,,Hospitalist460,18816745850,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA460,,NAKAGAWA460,Individual460,"1760 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU460,HI460,96813-24480,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care460,"1760 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A460
UnitedHealthcare461,Choice Plus461,PR461,Kazuma461,D461,Nakagawa461,MD461,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa461,Baldorioty 2231,Moca461,PR461,6761,80854359961,,Hospitalist461,18816745851,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA461,,NAKAGAWA461,Individual461,"1761 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU461,HI461,96813-24481,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care461,"1761 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A461
UnitedHealthcare462,Choice Plus462,PR462,Kazuma462,D462,Nakagawa462,MD462,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa462,Baldorioty 2232,Moca462,PR462,6761,80854359962,,Hospitalist462,18816745852,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA462,,NAKAGAWA462,Individual462,"1762 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU462,HI462,96813-24482,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care462,"1762 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A462
UnitedHealthcare463,Choice Plus463,PR463,Kazuma463,D463,Nakagawa463,MD463,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa463,Baldorioty 2233,Moca463,PR463,6761,80854359963,,Hospitalist463,18816745853,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA463,,NAKAGAWA463,Individual463,"1763 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU463,HI463,96813-24483,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care463,"1763 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A463
UnitedHealthcare464,Choice Plus464,PR464,Kazuma464,D464,Nakagawa464,MD464,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa464,Baldorioty 2234,Moca464,PR464,6761,80854359964,,Hospitalist464,18816745854,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA464,,NAKAGAWA464,Individual464,"1764 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU464,HI464,96813-24484,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care464,"1764 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A464
UnitedHealthcare465,Choice Plus465,PR465,Kazuma465,D465,Nakagawa465,MD465,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa465,Baldorioty 2235,Moca465,PR465,6761,80854359965,,Hospitalist465,18816745855,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA465,,NAKAGAWA465,Individual465,"1765 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU465,HI465,96813-24485,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care465,"1765 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A465
UnitedHealthcare466,Choice Plus466,PR466,Kazuma466,D466,Nakagawa466,MD466,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa466,Baldorioty 2236,Moca466,PR466,6761,80854359966,,Hospitalist466,18816745856,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA466,,NAKAGAWA466,Individual466,"1766 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU466,HI466,96813-24486,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care466,"1766 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A466
UnitedHealthcare467,Choice Plus467,PR467,Kazuma467,D467,Nakagawa467,MD467,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa467,Baldorioty 2237,Moca467,PR467,6761,80854359967,,Hospitalist467,18816745857,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA467,,NAKAGAWA467,Individual467,"1767 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU467,HI467,96813-24487,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care467,"1767 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A467
UnitedHealthcare468,Choice Plus468,PR468,Kazuma468,D468,Nakagawa468,MD468,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa468,Baldorioty 2238,Moca468,PR468,6761,80854359968,,Hospitalist468,18816745858,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA468,,NAKAGAWA468,Individual468,"1768 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU468,HI468,96813-24488,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care468,"1768 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A468
